SensorLocation,Type,Place,Activity
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Maindoor,Magnetic,Entrance,Spare_Time/TV
Maindoor,Magnetic,Entrance,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
Seat,Pressure,Living,Spare_Time/TV
